ville,adresse,type,date,prix,surface,operation,description,surface_predicted,is_placeholder,price_label,label_reason,prix_normalise,prix_m2
tanger,Administratif,Appartement,27/03/2026,3500000,150.0,à vendre,"3 chambre, 1 salon, avec Garage. Appartement meublé 4 pièces 150 m² Tanger  « Administratif »",,True,total,fits total range with realistic per-m² ratio,3500000.0,23333.333333333332
tanger,Non spécifié,Appartement,27/03/2026,1200000,73.0,à vendre,"1 chambre, 2 salon. Appartement meublé 3 pièces 73 m² Tanger",,True,total,fits total range with realistic per-m² ratio,1200000.0,16438.35616438356
tanger,Malabata,Appartement,25/03/2026,2220000,116.0,à vendre,"2 chambre, 1 salon, avec Garage. Appartement meublé 3 pièces 116 m² Tanger  « Malabata »",,False,total,fits total range with realistic per-m² ratio,2220000.0,19137.931034482757
tanger,Non spécifié,Appartement,25/03/2026,2600000,127.0,à vendre,"3 chambre, 2 salon. Appartement  5 pièces 127 m² Tanger",,True,total,fits total range with realistic per-m² ratio,2600000.0,20472.44094488189
tanger,Non spécifié,Appartement,24/03/2026,690000,80.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 80 m² Tanger",,False,total,fits total range with realistic per-m² ratio,690000.0,8625.0
tanger,Médina,Appartement,10/03/2026,3750000,150.0,à vendre,"3 chambre, 2 salon. Appartement meublé 5 pièces 150 m² Tanger  « Médina »",,False,total,fits total range with realistic per-m² ratio,3750000.0,25000.0
tanger,Malabata,Appartement,07/03/2026,1989000,102.0,à vendre,"3 chambre, 1 salon, avec Garage. Appartement  4 pièces 102 m² Tanger  « Malabata »",,False,total,fits total range with realistic per-m² ratio,1989000.0,19500.0
tanger,Castilla,Appartement,28/02/2026,1700000,100.0,à vendre,"3 chambre, 1 salon, avec Garage. Appartement  4 pièces 100 m² Tanger  « Castilla »",,True,total,fits total range with realistic per-m² ratio,1700000.0,17000.0
tanger,Sania,Appartement,27/02/2026,4300000,154.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 154 m² Tanger  « Sania »",,False,total,fits total range with realistic per-m² ratio,4300000.0,27922.077922077922
tanger,Iberie,Appartement,27/02/2026,2500000,147.0,à vendre,"3 chambre, 2 salon. Appartement  5 pièces 147 m² Tanger  « Iberie »",,True,total,fits total range with realistic per-m² ratio,2500000.0,17006.802721088436
tanger,Non spécifié,Appartement,26/02/2026,2600000,178.0,à vendre,"3 chambre, 2 salon. Appartement  5 pièces 178 m² Tanger",,True,total,fits total range with realistic per-m² ratio,2600000.0,14606.741573033707
tanger,Aouama Gharbia,Appartement,26/02/2026,410000,65.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 65 m² Tanger  « Aouama Gharbia »",,False,total,fits total range with realistic per-m² ratio,410000.0,6307.692307692308
tanger,Malabata,Appartement,23/02/2026,1700000,105.0,à vendre,"3 chambre, 1 salon, avec Garage. Appartement  4 pièces 105 m² Tanger  « Malabata »",,True,total,fits total range with realistic per-m² ratio,1700000.0,16190.47619047619
tanger,Malabata,Appartement,23/02/2026,1150000,70.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 70 m² Tanger  « Malabata »",,False,total,fits total range with realistic per-m² ratio,1150000.0,16428.571428571428
tanger,Centre Ville,Appartement,20/02/2026,1350000,101.0,à vendre,"3 chambre, 2 salon, avec Garage. Appartement  5 pièces 101 m² Tanger  « Centre Ville »",,True,total,fits total range with realistic per-m² ratio,1350000.0,13366.336633663366
tanger,Non spécifié,Appartement,19/02/2026,1855000,103.0,à vendre,"2 chambre, 2 salon, avec Garage. Appartement  4 pièces 103 m² Tanger",,False,total,fits total range with realistic per-m² ratio,1855000.0,18009.70873786408
tanger,Malabata,Appartement,14/02/2026,5250000,175.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 175 m² Tanger  « Malabata »",,False,total,fits total range with realistic per-m² ratio,5250000.0,30000.0
tanger,Non spécifié,Appartement,04/02/2026,4800000,196.0,à vendre,"4 chambre, 1 salon. Appartement  5 pièces 196 m² Tanger",,False,total,fits total range with realistic per-m² ratio,4800000.0,24489.79591836735
tanger,Hay Hassani,Appartement,04/02/2026,960000,80.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 80 m² Tanger  « Hay Hassani »",,False,total,fits total range with realistic per-m² ratio,960000.0,12000.0
tanger,Hay Hassani,Appartement,04/02/2026,860000,86.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 86 m² Tanger  « Hay Hassani »",,False,total,fits total range with realistic per-m² ratio,860000.0,10000.0
tanger,Malabata,Appartement,02/02/2026,1550000,55.0,à vendre,"1 chambre, 1 salon. Appartement  2 pièces 55 m² Tanger  « Malabata »",,False,total,fits total range with realistic per-m² ratio,1550000.0,28181.81818181818
agadir,Haut Anza,Appartement,08/04/2026,880000,75.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 75 m² Agadir  « Haut Anza »",,False,total,fits total range with realistic per-m² ratio,880000.0,11733.333333333334
agadir,Haut Anza,Appartement,08/04/2026,980000,90.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 90 m² Agadir  « Haut Anza »",,False,total,fits total range with realistic per-m² ratio,980000.0,10888.888888888889
agadir,Haut Anza,Appartement,08/04/2026,890000,73.0,à vendre,"2 chambre, 1 salon. Appartement meublé 3 pièces 73 m² Agadir  « Haut Anza »",,False,total,fits total range with realistic per-m² ratio,890000.0,12191.780821917808
agadir,Amsernate,Appartement,16/03/2026,950000,78.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 78 m² Agadir  « Amsernate »",,True,total,fits total range with realistic per-m² ratio,950000.0,12179.48717948718
agadir,Hay Salam,Appartement,14/03/2026,14000,112.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 112 m² Agadir  « Hay Salam »",,True,per_m2,"prix below total floor, valid as per_m2",1568000.0,14000.0
agadir,Hay Mohammadi,Appartement,17/02/2026,650000,55.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 55 m² Agadir  « Hay Mohammadi »",,True,total,fits total range with realistic per-m² ratio,650000.0,11818.181818181818
agadir,Hay Salam,Appartement,13/02/2026,800000,100.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 100 m² Agadir  « Hay Salam »",,True,total,fits total range with realistic per-m² ratio,800000.0,8000.0
oujda,Non spécifié,Appartement,10/04/2026,740000,141.0,à vendre,"4 chambre, 1 salon. Appartement  5 pièces 141 m² Oujda",,False,total,fits total range with realistic per-m² ratio,740000.0,5248.22695035461
oujda,Non spécifié,Appartement,20/02/2026,250000,56.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 56 m² Oujda",,True,total,fits total range with realistic per-m² ratio,250000.0,4464.285714285715
kénitra,El Assam,Appartement,22/04/2026,270000,45.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 45 m² Kenitra  « El Assam »",,False,total,fits total range with realistic per-m² ratio,270000.0,6000.0
kénitra,Centre,Appartement,30/03/2026,1400000,150.0,à vendre,"3 chambre, 2 salon. Appartement  5 pièces 150 m² Kenitra  « Centre »",,True,total,fits total range with realistic per-m² ratio,1400000.0,9333.333333333334
kénitra,Centre,Appartement,11/03/2026,980000,107.0,à vendre,"3 chambre, 1 salon, avec Garage. Appartement meublé 4 pièces 107 m² Kenitra  « Centre »",,False,total,fits total range with realistic per-m² ratio,980000.0,9158.878504672897
kénitra,Assam,Appartement,25/02/2026,700000,128.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 128 m² Kenitra  « Assam »",,True,total,fits total range with realistic per-m² ratio,700000.0,5468.75
kénitra,Bir Rami,Appartement,20/02/2026,440000,90.0,à vendre,"3 chambre, 1 salon. Appartement  4 pièces 90 m² Kenitra  « Bir Rami »",,False,total,fits total range with realistic per-m² ratio,440000.0,4888.888888888889
kénitra,Non spécifié,Appartement,13/02/2026,490000,78.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 78 m² Kenitra",,False,total,fits total range with realistic per-m² ratio,490000.0,6282.051282051282
salé,Abouab Sala,Appartement,04/05/2026,420000,60.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 60 m² Salé  « Abouab Sala »",,False,total,fits total range with realistic per-m² ratio,420000.0,7000.0
salé,Sala El Jadida,Appartement,26/04/2026,570000,63.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 63 m² Salé  « Sala El Jadida »",,False,total,fits total range with realistic per-m² ratio,570000.0,9047.619047619048
salé,Said Hajji,Appartement,23/04/2026,780000,87.0,à vendre,"2 chambre, 2 salon, avec Garage. Appartement  4 pièces 87 m² Salé  « Said Hajji »",,False,total,fits total range with realistic per-m² ratio,780000.0,8965.51724137931
salé,Hay Chmaou,Appartement,13/04/2026,550000,61.0,à vendre,"2 chambre, 1 salon, avec Garage. Appartement  3 pièces 61 m² Salé  « Hay Chmaou »",,True,total,fits total range with realistic per-m² ratio,550000.0,9016.393442622952
salé,Sala El Jadida,Appartement,11/04/2026,740000,91.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 91 m² Salé  « Sala El Jadida »",,False,total,fits total range with realistic per-m² ratio,740000.0,8131.868131868132
salé,Non spécifié,Appartement,07/04/2026,450000,96.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 96 m² Salé",,True,total,fits total range with realistic per-m² ratio,450000.0,4687.5
salé,Hay Karima,Appartement,02/04/2026,750000,80.0,à vendre,"2 chambre, 1 salon, avec Garage. Appartement meublé 3 pièces 80 m² Salé  « Hay Karima »",,True,total,fits total range with realistic per-m² ratio,750000.0,9375.0
salé,Said Hajji,Appartement,29/03/2026,660000,90.0,à vendre,"2 chambre, 2 salon. Appartement meublé 4 pièces 90 m² Salé  « Said Hajji »",,False,total,fits total range with realistic per-m² ratio,660000.0,7333.333333333333
salé,Said Hajji,Appartement,27/03/2026,1100000,121.0,à vendre,"3 chambre, 2 salon, avec Garage. Appartement  5 pièces 121 m² Salé  « Said Hajji »",,True,total,fits total range with realistic per-m² ratio,1100000.0,9090.90909090909
salé,Hay Chmaou,Appartement,01/03/2026,792000,66.0,à vendre,"2 chambre, 1 salon, avec Garage. Appartement  3 pièces 66 m² Salé  « Hay Chmaou »",,False,total,fits total range with realistic per-m² ratio,792000.0,12000.0
salé,Sala El Jadida,Appartement,22/02/2026,396000,45.0,à vendre,"1 chambre, 1 salon. Appartement  2 pièces 45 m² Salé  « Sala El Jadida »",,False,total,fits total range with realistic per-m² ratio,396000.0,8800.0
salé,Hay Oued Dahab,Appartement,17/02/2026,250000,66.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 66 m² Salé  « Hay Oued Dahab »",,True,total,fits total range with realistic per-m² ratio,250000.0,3787.878787878788
salé,Said Hajji,Appartement,11/02/2026,490000,67.0,à vendre,"2 chambre, 1 salon. Appartement meublé 3 pièces 67 m² Salé  « Said Hajji »",,False,total,fits total range with realistic per-m² ratio,490000.0,7313.432835820896
salé,Tabriquet,Appartement,09/02/2026,480000,52.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 52 m² Salé  « Tabriquet »",,False,total,fits total range with realistic per-m² ratio,480000.0,9230.76923076923
salé,Said Hajji,Appartement,08/02/2026,540000,65.0,à vendre,"2 chambre, 1 salon. Appartement meublé 3 pièces 65 m² Salé  « Said Hajji »",,False,total,fits total range with realistic per-m² ratio,540000.0,8307.692307692309
mohammedia,Non spécifié,Appartement,25/04/2026,370000,65.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 65 m² Mohammedia",,False,total,fits total range with realistic per-m² ratio,370000.0,5692.307692307692
mohammedia,Non spécifié,Appartement,15/03/2026,450000,97.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 97 m² Mohammedia",,True,total,fits total range with realistic per-m² ratio,450000.0,4639.1752577319585
mohammedia,Zenata,Appartement,04/03/2026,550000,64.0,à vendre,"2 chambre, 1 salon, avec Garage. Appartement  3 pièces 64 m² Mohammedia  « Zenata »",,True,total,fits total range with realistic per-m² ratio,550000.0,8593.75
mohammedia,Nassim,Appartement,23/02/2026,1100000,127.0,à vendre,"4 chambre, 1 salon, avec Garage. Appartement  5 pièces 127 m² Mohammedia  « Nassim »",,True,total,fits total range with realistic per-m² ratio,1100000.0,8661.417322834646
mohammedia,Hay Mesk Lil,Appartement,07/02/2026,850000,95.0,à vendre,"2 chambre, 2 salon. Appartement  4 pièces 95 m² Mohammedia  « Hay Mesk Lil »",,True,total,fits total range with realistic per-m² ratio,850000.0,8947.368421052632
casablanca,Bourgogne,Appartement,07/05/2026,5500,72.0,location,Appartement  3 pièces 72 m² Casablanca  « Bourgogne »,,True,per_m2,"prix below total floor, valid as per_m2",396000.0,5500.0
casablanca,Maarif,Appartement,07/05/2026,24000,60.0,location,Appartement  2 pièces 60 m² Casablanca  « Maarif »,,True,per_m2,"prix below total floor, valid as per_m2",1440000.0,24000.0
casablanca,Oasis,Appartement,05/05/2026,7500,50.0,location,Appartement meublé 2 pièces 50 m² Casablanca  « Oasis »,,True,per_m2,"prix below total floor, valid as per_m2",375000.0,7500.0
casablanca,Hay Hassani,Appartement,05/05/2026,2300,58.0,location,Appartement  3 pièces 58 m² Casablanca  « Hay Hassani »,,True,flag,prix below floor and doesn't fit per_m2,2300.0,39.6551724137931
casablanca,Maarif,Appartement,04/05/2026,6000,110.0,location,Appartement  4 pièces 110 m² Casablanca  « Maarif »,,True,per_m2,"prix below total floor, valid as per_m2",660000.0,6000.0
casablanca,Non spécifié,Appartement,04/05/2026,2500,56.0,location,Appartement  3 pièces 56 m² Casablanca,,True,flag,prix below floor and doesn't fit per_m2,2500.0,44.642857142857146
casablanca,Non spécifié,Appartement,03/05/2026,6500,60.0,location,Appartement meublé 3 pièces 60 m² Casablanca,,True,per_m2,"prix below total floor, valid as per_m2",390000.0,6500.0
casablanca,Maarif,Appartement,26/04/2026,24000,45.0,location,Appartement meublé 2 pièces 45 m² Casablanca  « Maarif »,,True,per_m2,"prix below total floor, valid as per_m2",1080000.0,24000.0
casablanca,Derb Ghallef,Appartement,24/04/2026,9000,6000.0,location,Appartement  3 pièces 6000 m² Casablanca  « Derb Ghallef »,,True,flag,prix below floor and doesn't fit per_m2,9000.0,1.5
casablanca,Riviera,Appartement,24/04/2026,6000,49.0,location,Appartement  2 pièces 49 m² Casablanca  « Riviera »,,True,flag,prix below floor and doesn't fit per_m2,6000.0,122.44897959183673
casablanca,Non spécifié,Appartement,24/04/2026,6500,98.0,location,Appartement meublé 3 pièces 98 m² Casablanca,,True,per_m2,"prix below total floor, valid as per_m2",637000.0,6500.0
casablanca,Maârif Extension,Appartement,24/04/2026,7500,80.0,location,Appartement  3 pièces 80 m² Casablanca  « Maârif Extension »,,True,per_m2,"prix below total floor, valid as per_m2",600000.0,7500.0
casablanca,Racine,Appartement,24/04/2026,15900,170.0,location,Appartement  6 pièces 170 m² Casablanca  « Racine »,,True,per_m2,"prix below total floor, valid as per_m2",2703000.0,15900.0
casablanca,Gauthier,Appartement,22/04/2026,13000,180.0,location,Appartement  5 pièces 180 m² Casablanca  « Gauthier »,,True,per_m2,"prix below total floor, valid as per_m2",2340000.0,13000.0
casablanca,Derb Omar,Appartement,21/04/2026,6550,56.0,location,Appartement meublé 2 pièces 56 m² Casablanca  « Derb Omar »,,True,per_m2,"prix below total floor, valid as per_m2",366800.0,6550.0
casablanca,Les Princesses,Appartement,20/04/2026,10000,100.0,location,Appartement meublé 3 pièces 100 m² Casablanca  « Les Princesses »,,True,per_m2,"prix below total floor, valid as per_m2",1000000.0,10000.0
casablanca,Non spécifié,Appartement,19/04/2026,11000,130.0,location,Appartement meublé 4 pièces 130 m² Casablanca,,True,per_m2,"prix below total floor, valid as per_m2",1430000.0,11000.0
casablanca,Racine,Appartement,19/04/2026,12000,91.0,location,Appartement meublé 3 pièces 91 m² Casablanca  « Racine »,,True,per_m2,"prix below total floor, valid as per_m2",1092000.0,12000.0
casablanca,Val Fleuri,Appartement,18/04/2026,14002,154.0,location,Appartement  5 pièces 154 m² Casablanca  « Val Fleuri »,,True,per_m2,"prix below total floor, valid as per_m2",2156308.0,14002.0
casablanca,Non spécifié,Appartement,18/04/2026,18000,40.0,location,Appartement meublé 2 pièces 40 m² Casablanca,,True,per_m2,"prix below total floor, valid as per_m2",720000.0,18000.0
casablanca,Aïn Borja,Appartement,18/04/2026,6500,131.0,location,Appartement meublé 5 pièces 131 m² Casablanca  « Aïn Borja »,,True,per_m2,"prix below total floor, valid as per_m2",851500.0,6500.0
